frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.94,0.75,0.47,0.05,-0.07,0.02,-0.03,0.06,0.06,-0.08,0.21,0.19,0.02,0.07,0.13
2,0.033,0.94,0.74,0.47,0.04,-0.07,0.01,-0.03,0.04,0.07,-0.09,0.29,0.16,0.03,0.05,0.12
3,0.067,0.94,0.75,0.48,0.02,-0.06,0.01,-0.04,0.02,0.07,-0.09,0.24,0.13,0.03,0.05,0.13
4,0.100,0.95,0.76,0.49,0.05,-0.07,0.03,0.00,0.02,0.09,-0.11,0.28,0.20,-0.00,0.03,0.08
5,0.133,0.95,0.76,0.48,0.04,-0.04,0.01,-0.03,0.01,0.12,-0.11,0.22,0.14,0.00,-0.01,0.09
6,0.167,0.95,0.75,0.48,0.05,-0.04,0.03,-0.01,0.02,0.12,-0.13,0.29,0.14,0.03,0.01,0.11
7,0.200,0.94,0.76,0.49,0.02,-0.03,0.00,0.02,0.02,0.13,-0.06,0.13,0.12,0.00,0.04,0.13
8,0.233,0.95,0.75,0.49,0.02,-0.06,0.01,0.00,0.03,0.13,-0.05,0.10,0.19,0.00,0.03,0.12
9,0.267,0.94,0.76,0.48,0.02,-0.07,-0.00,-0.01,0.03,0.13,-0.02,0.08,0.19,-0.00,0.05,0.14
10,0.300,0.95,0.76,0.49,0.04,-0.05,-0.00,0.01,0.03,0.12,-0.04,0.11,0.20,0.01,0.06,0.16
11,0.333,0.94,0.76,0.49,0.03,-0.06,0.02,-0.01,0.02,0.12,-0.05,0.14,0.17,0.04,0.07,0.16
12,0.367,0.95,0.76,0.49,0.04,-0.05,0.02,-0.05,0.02,0.13,-0.07,0.30,0.25,0.02,0.05,0.17
13,0.400,0.95,0.76,0.49,0.03,-0.05,0.03,-0.08,0.04,0.12,-0.08,0.16,0.11,0.04,0.01,0.18
14,0.433,0.95,0.76,0.49,0.04,-0.06,-0.01,-0.07,0.05,0.11,-0.05,0.11,0.16,0.04,0.00,0.22
15,0.467,0.95,0.75,0.48,0.01,-0.07,0.04,-0.05,0.07,0.12,-0.06,0.17,0.08,0.06,0.02,0.23
16,0.500,0.95,0.75,0.49,0.02,-0.03,0.04,-0.10,0.08,0.12,-0.02,0.08,0.10,0.05,0.06,0.19
17,0.533,0.95,0.74,0.49,0.00,-0.05,0.05,-0.11,0.08,0.13,-0.03,0.08,0.10,0.09,0.05,0.19
18,0.567,0.95,0.73,0.49,0.02,-0.03,0.06,-0.10,0.05,0.11,-0.03,0.05,0.06,0.10,0.04,0.21
19,0.600,0.95,0.75,0.50,-0.03,-0.12,0.05,-0.09,0.06,0.14,-0.04,0.10,0.07,0.14,0.08,0.25
20,0.633,0.95,0.76,0.50,-0.02,-0.12,0.09,-0.10,0.06,0.12,-0.09,0.13,0.09,0.13,0.06,0.19
21,0.667,0.95,0.76,0.50,-0.01,-0.12,0.09,-0.11,0.06,0.13,-0.10,0.12,0.08,0.13,0.06,0.18
22,0.700,0.95,0.75,0.49,-0.01,-0.12,0.09,-0.11,0.07,0.13,-0.10,0.18,0.08,0.12,0.09,0.26
23,0.733,0.94,0.74,0.50,-0.04,-0.08,0.09,-0.08,0.04,0.12,-0.07,0.42,0.15,0.02,0.13,0.17
24,0.767,0.94,0.73,0.51,0.02,-0.05,0.24,-0.04,0.15,0.18,-0.02,0.38,0.07,0.06,0.20,0.14
25,0.800,0.51,0.70,0.36,0.28,0.08,0.62,0.12,0.42,0.34,0.34,0.03,0.33,-0.07,0.43,0.08
26,0.833,0.51,0.69,0.40,0.25,0.08,0.64,0.11,0.44,0.32,0.42,0.00,0.36,-0.08,0.36,0.01
27,0.867,0.93,0.72,0.51,-0.12,-0.01,1.34,-0.04,0.52,1.21,0.21,0.45,0.17,0.02,0.27,0.03
28,0.900,0.93,0.71,0.51,-0.12,-0.03,1.67,-0.04,0.56,1.22,0.19,0.42,0.25,0.02,0.25,0.08
29,0.933,0.93,0.71,0.51,-0.09,-0.04,1.67,-0.04,0.60,1.18,0.21,0.58,0.36,-0.04,0.21,0.05
30,0.967,0.93,0.70,0.50,-0.13,-0.07,1.80,0.00,0.72,1.26,0.31,0.42,0.47,-0.04,0.22,-0.01
31,1.000,0.93,0.70,0.51,-0.15,-0.02,1.70,-0.05,0.76,1.27,0.35,0.11,0.98,-0.02,0.23,-0.03
32,1.033,0.93,0.68,0.51,-0.18,-0.02,1.67,0.02,0.79,1.45,0.30,0.14,0.97,-0.06,0.19,-0.08
33,1.067,0.93,0.65,0.51,-0.17,-0.01,1.75,-0.04,0.88,1.42,0.31,0.01,1.09,-0.13,0.19,-0.12
34,1.100,0.94,0.66,0.50,-0.05,-0.00,2.15,-0.09,0.75,1.30,0.58,-0.16,1.50,0.06,0.04,-0.11
35,1.133,0.95,0.68,0.51,-0.02,-0.08,1.59,-0.05,0.64,0.48,0.75,-0.12,1.60,0.25,0.05,-0.15
36,1.167,0.95,0.70,0.50,-0.05,-0.02,0.36,-0.02,0.58,-0.04,0.95,-0.10,1.79,0.55,0.04,-0.12
37,1.200,0.96,0.73,0.50,-0.13,-0.04,-0.01,-0.09,0.43,-0.18,1.10,-0.03,1.67,0.34,-0.00,-0.18
38,1.233,0.96,0.72,0.50,-0.15,-0.02,0.02,-0.08,0.38,-0.16,1.05,-0.03,1.73,0.58,-0.01,-0.17
39,1.267,0.96,0.72,0.49,-0.09,-0.02,0.03,-0.09,0.33,-0.14,0.71,-0.03,1.85,0.50,0.03,-0.16
40,1.300,0.96,0.71,0.49,-0.09,0.01,0.06,-0.09,0.10,-0.08,0.16,-0.10,1.64,0.33,0.02,-0.14
41,1.333,0.96,0.70,0.48,-0.06,0.00,0.16,-0.07,0.05,-0.05,0.01,-0.08,1.43,0.17,0.07,-0.09
42,1.367,0.96,0.71,0.49,-0.02,0.02,0.08,-0.08,0.04,-0.02,0.04,-0.02,1.26,0.06,0.10,-0.07
43,1.400,0.95,0.73,0.46,-0.07,-0.06,0.09,-0.09,0.02,0.01,0.02,-0.03,0.65,0.09,0.06,0.09
44,1.433,0.95,0.69,0.49,-0.03,-0.04,0.18,-0.11,0.06,0.04,-0.06,-0.07,0.45,0.09,0.10,0.20
45,1.467,0.94,0.67,0.48,-0.00,-0.03,0.18,-0.12,0.08,0.03,-0.13,-0.06,0.74,0.15,0.06,0.31
46,1.500,0.95,0.65,0.48,-0.05,-0.06,0.28,-0.11,0.03,0.03,-0.10,-0.10,0.57,0.19,0.06,0.20
47,1.533,0.95,0.70,0.49,-0.06,-0.05,0.21,-0.12,0.11,0.09,-0.09,0.09,0.44,0.19,0.03,0.32
48,1.567,0.95,0.71,0.49,-0.08,-0.07,0.18,-0.12,0.08,0.10,-0.08,0.14,0.20,0.22,0.01,0.48
49,1.600,0.95,0.72,0.49,-0.06,-0.03,0.11,-0.08,0.05,0.09,-0.04,0.15,0.10,0.12,0.08,0.42
50,1.633,0.94,0.72,0.49,-0.06,-0.03,0.11,-0.08,0.03,0.09,-0.05,0.13,0.15,0.11,0.03,0.43
51,1.667,0.94,0.72,0.48,-0.04,-0.09,0.10,-0.09,0.04,0.07,-0.07,0.12,0.17,0.14,0.01,0.33
52,1.700,0.94,0.73,0.50,-0.06,-0.07,0.07,-0.08,0.02,0.07,-0.04,0.10,0.18,0.12,0.01,0.30
53,1.733,0.93,0.74,0.49,-0.06,-0.04,0.02,-0.05,0.03,0.05,0.02,0.04,0.21,0.14,0.02,0.51
54,1.767,0.93,0.73,0.50,-0.07,-0.06,0.05,-0.08,0.02,0.05,0.00,0.09,0.31,0.16,0.06,0.51
55,1.800,0.93,0.74,0.50,-0.00,-0.05,0.03,-0.11,-0.01,0.09,-0.09,0.28,0.24,0.06,2.00,1.22
56,1.833,0.93,0.72,0.50,-0.03,-0.05,0.08,-0.01,-0.08,0.09,-0.14,0.13,0.12,0.14,2.42,2.13
57,1.867,0.93,0.72,0.51,0.01,-0.02,0.10,0.03,0.03,0.15,-0.02,0.19,0.00,0.24,2.67,2.49
