frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.87,0.73,0.79,1.23,0.92,-0.33,-0.00,-0.07,0.11,0.42,-0.06,0.13,-0.09,-0.07,0.04
2,0.033,0.87,0.69,0.79,1.37,0.79,-0.29,0.01,0.10,0.15,0.34,-0.02,0.15,-0.13,-0.01,0.00
3,0.067,0.87,0.72,0.78,1.37,0.85,-0.22,0.02,0.02,0.08,0.32,-0.04,0.08,-0.09,-0.02,0.01
4,0.100,0.87,0.69,0.79,1.36,0.80,-0.17,0.02,0.08,0.08,0.30,-0.03,0.09,-0.09,0.00,-0.00
5,0.133,0.86,0.69,0.78,1.81,1.29,-0.17,0.07,0.02,0.10,0.28,-0.07,0.06,-0.06,-0.08,0.08
6,0.167,0.88,0.73,0.79,1.44,0.91,-0.24,-0.03,0.00,0.07,0.22,-0.08,0.11,0.01,0.02,0.10
7,0.200,0.89,0.71,0.79,1.25,0.75,-0.23,-0.02,0.05,0.12,0.24,-0.03,0.18,-0.03,0.04,0.02
8,0.233,0.88,0.71,0.78,1.54,0.91,-0.28,-0.03,-0.08,0.11,0.39,-0.07,0.15,0.07,-0.02,0.13
9,0.267,0.90,0.71,0.78,1.35,0.76,-0.18,-0.00,-0.03,0.06,0.40,-0.08,0.14,0.01,0.00,0.07
10,0.300,0.90,0.73,0.79,1.21,0.60,-0.23,0.02,-0.11,0.08,0.36,-0.05,0.13,0.01,0.02,0.05
11,0.333,0.90,0.73,0.78,1.39,0.77,-0.34,-0.03,-0.03,0.04,0.48,-0.10,0.06,0.04,-0.05,0.09
12,0.367,0.89,0.73,0.78,1.47,0.79,-0.30,0.03,-0.05,0.06,0.38,-0.11,0.10,-0.03,-0.04,0.13
13,0.400,0.89,0.73,0.77,1.27,0.70,-0.33,-0.04,0.00,0.06,0.41,-0.09,0.12,-0.01,0.00,0.11
14,0.433,0.89,0.73,0.77,1.19,0.58,-0.35,-0.06,0.03,0.02,0.31,-0.08,0.20,-0.07,0.03,0.07
15,0.467,0.88,0.72,0.78,1.25,0.50,-0.38,-0.07,0.01,0.04,0.42,-0.09,0.14,-0.05,-0.05,0.06
16,0.500,0.88,0.73,0.78,1.24,0.54,-0.39,-0.09,0.03,0.02,0.43,-0.10,0.21,-0.05,-0.01,0.05
17,0.533,0.88,0.73,0.77,1.39,0.64,-0.37,-0.12,0.03,0.01,0.31,-0.09,0.15,-0.09,0.04,0.10
18,0.567,0.88,0.72,0.77,1.47,0.81,-0.32,-0.17,-0.03,0.02,0.57,-0.13,0.09,-0.04,-0.04,0.17
19,0.600,0.88,0.72,0.78,1.18,0.61,-0.26,-0.13,0.07,-0.01,0.48,-0.11,0.20,-0.01,0.03,0.12
20,0.633,0.88,0.73,0.78,1.15,0.60,-0.10,-0.13,0.25,0.04,0.46,-0.07,0.53,-0.03,0.28,0.21
21,0.667,0.86,0.73,0.76,1.07,0.46,-0.06,-0.10,0.27,0.00,0.31,-0.09,0.70,-0.07,0.03,0.06
22,0.700,0.88,0.72,0.76,1.10,0.54,0.02,-0.17,0.50,0.02,0.26,0.33,0.98,0.06,0.29,0.20
23,0.733,0.87,0.73,0.76,1.19,0.55,-0.02,-0.12,0.35,0.01,0.25,-0.04,0.49,0.06,0.16,0.06
24,0.767,0.84,0.74,0.75,1.22,0.72,0.04,-0.20,0.63,0.04,0.44,0.21,0.64,0.28,0.13,0.11
25,0.800,0.83,0.74,0.74,1.10,0.51,0.04,-0.21,0.63,0.02,0.55,0.36,0.42,0.21,0.31,0.28
26,0.833,0.84,0.75,0.75,0.96,0.55,0.06,-0.13,0.51,-0.15,0.34,0.38,0.60,0.69,0.36,0.65
27,0.867,0.82,0.75,0.74,1.07,0.62,-0.02,-0.20,0.64,-0.01,0.34,0.38,0.36,0.32,0.37,0.33
28,0.900,0.84,0.79,0.75,0.80,0.25,-0.08,-0.20,0.56,-0.15,0.44,0.16,0.21,0.19,0.37,0.28
29,0.933,0.86,0.84,0.75,0.65,0.22,0.04,-0.09,0.68,-0.10,0.37,0.06,0.36,0.22,0.10,0.16
30,0.967,0.86,0.83,0.74,0.77,0.31,-0.08,-0.06,0.86,-0.14,0.22,0.13,0.58,0.24,0.24,0.05
31,1.000,0.86,0.84,0.72,0.99,0.64,-0.03,-0.08,0.87,-0.14,0.13,0.10,0.62,0.02,0.11,0.02
32,1.033,0.86,0.83,0.72,0.97,0.74,-0.02,-0.15,0.68,-0.09,0.18,0.49,0.58,-0.07,0.22,0.36
33,1.067,0.89,0.82,0.70,0.96,0.65,0.06,-0.17,0.62,-0.06,0.20,0.39,0.83,-0.10,-0.02,0.26
34,1.100,0.88,0.83,0.71,1.00,0.59,0.11,-0.20,0.82,-0.10,0.27,0.59,0.70,-0.12,0.06,0.48
35,1.133,0.87,0.84,0.71,1.11,0.80,0.03,-0.19,0.76,-0.17,0.25,0.37,0.60,-0.12,0.09,0.53
36,1.167,0.88,0.83,0.71,1.16,0.83,0.07,-0.19,0.68,-0.09,0.17,0.55,0.83,-0.10,-0.03,0.45
37,1.200,0.87,0.82,0.72,1.42,1.10,0.07,-0.22,0.90,-0.07,0.18,0.68,0.85,-0.15,0.26,0.46
38,1.233,0.86,0.83,0.73,1.60,1.25,0.10,-0.22,0.90,-0.06,0.22,0.80,1.02,-0.16,0.35,0.63
39,1.267,0.87,0.84,0.72,1.56,1.27,0.04,-0.23,0.81,0.01,0.19,0.74,0.71,-0.12,0.45,0.66
40,1.300,0.88,0.82,0.72,1.41,1.12,0.11,-0.18,0.98,-0.01,0.20,0.89,0.94,-0.10,0.51,0.72
41,1.333,0.88,0.83,0.71,1.33,1.11,0.14,-0.14,0.94,0.04,0.15,1.02,0.95,-0.14,0.57,0.78
42,1.367,0.88,0.84,0.72,1.43,1.12,0.01,-0.19,0.91,0.05,0.13,1.00,0.86,-0.21,0.41,0.73
43,1.400,0.89,0.84,0.72,1.44,1.11,0.06,-0.16,0.83,0.07,0.21,0.86,0.89,-0.26,0.45,0.73
44,1.433,0.90,0.84,0.72,1.51,1.11,-0.05,-0.16,0.71,0.04,0.23,0.71,0.83,-0.23,0.25,0.56
45,1.467,0.91,0.84,0.73,1.56,1.09,-0.09,-0.13,0.87,0.08,0.25,0.89,1.10,-0.26,0.16,0.51
46,1.500,0.92,0.84,0.72,1.38,0.94,-0.02,-0.11,0.78,0.00,0.14,0.86,1.20,-0.21,0.13,0.64
47,1.533,0.91,0.85,0.72,1.74,1.28,-0.11,-0.07,0.64,-0.04,0.20,0.74,1.20,-0.24,0.05,0.70
48,1.567,0.91,0.83,0.71,1.84,1.32,-0.10,-0.09,0.60,-0.05,0.20,0.96,1.40,-0.22,0.08,0.66
49,1.600,0.92,0.82,0.71,1.87,1.22,-0.02,-0.11,0.56,-0.01,0.20,0.96,1.39,-0.19,0.06,0.63
50,1.633,0.92,0.83,0.72,1.85,1.16,-0.05,-0.13,0.52,-0.03,0.19,0.71,1.26,-0.24,-0.09,0.29
51,1.667,0.91,0.83,0.73,1.94,1.18,-0.11,-0.13,0.50,-0.03,0.22,0.87,1.42,-0.25,0.10,0.36
52,1.700,0.91,0.83,0.73,1.91,1.18,-0.14,-0.16,0.50,-0.06,0.21,0.67,1.39,-0.32,-0.07,0.29
53,1.733,0.91,0.83,0.73,2.02,1.30,-0.11,-0.12,0.46,-0.05,0.13,0.60,1.31,-0.26,-0.13,0.21
54,1.767,0.92,0.83,0.72,1.90,1.29,-0.09,-0.17,0.34,-0.04,0.15,0.93,1.65,-0.24,-0.08,0.35
55,1.800,0.91,0.83,0.72,1.89,1.21,-0.08,-0.16,0.40,-0.05,0.18,0.95,1.64,-0.29,-0.03,0.35
56,1.833,0.92,0.84,0.72,1.84,1.23,-0.06,-0.17,0.38,-0.05,0.15,0.89,1.61,-0.25,-0.04,0.45
57,1.867,0.93,0.82,0.71,1.91,1.31,-0.11,-0.19,0.31,-0.02,0.13,0.78,1.43,-0.26,0.02,0.52
58,1.900,0.93,0.82,0.71,1.95,1.36,-0.06,-0.09,0.40,0.02,0.13,0.83,1.33,-0.20,0.03,0.63
59,1.933,0.94,0.83,0.70,1.90,1.27,0.01,-0.12,0.48,-0.04,0.13,1.00,1.61,-0.09,0.03,0.77
60,1.967,0.93,0.82,0.70,1.98,1.39,0.01,-0.07,0.50,0.00,0.14,1.00,1.52,-0.04,-0.01,0.86
61,2.000,0.93,0.81,0.70,2.04,1.53,0.04,-0.01,0.49,0.01,0.17,0.64,1.27,0.05,-0.24,0.46
62,2.033,0.91,0.80,0.71,1.91,1.44,0.09,-0.08,0.45,-0.08,0.15,0.56,1.17,0.03,-0.31,0.38
63,2.067,0.92,0.79,0.71,1.78,1.30,0.13,-0.07,0.46,-0.08,0.17,0.65,1.30,0.05,-0.29,0.45
64,2.100,0.91,0.79,0.71,1.74,1.37,0.05,-0.09,0.57,-0.20,0.17,0.55,1.38,0.02,-0.31,0.47
65,2.133,0.91,0.80,0.71,1.61,1.33,0.12,-0.10,0.55,-0.16,0.16,0.57,1.30,-0.00,-0.31,0.38
66,2.167,0.90,0.81,0.73,1.59,1.34,0.03,-0.17,0.50,-0.15,0.15,0.30,0.99,0.03,-0.30,0.50
67,2.200,0.89,0.80,0.73,1.29,1.18,0.12,-0.10,0.51,-0.19,0.09,0.58,1.05,-0.03,-0.26,0.19
68,2.233,0.89,0.81,0.74,1.60,1.29,0.07,-0.11,0.62,-0.29,0.16,0.35,0.83,-0.13,-0.28,0.18
69,2.267,0.87,0.79,0.75,1.51,1.09,-0.02,-0.15,0.54,-0.23,0.22,0.24,0.63,0.17,-0.01,0.31
70,2.300,0.88,0.78,0.75,1.91,1.48,-0.05,-0.02,0.45,-0.12,0.25,0.59,0.83,0.30,0.65,0.72
71,2.333,0.90,0.78,0.75,1.91,1.56,0.06,-0.11,0.31,-0.14,0.03,0.16,1.13,0.30,-0.01,0.23
72,2.367,0.90,0.78,0.76,1.60,1.22,-0.10,-0.28,0.22,-0.06,0.15,0.14,0.30,0.16,0.08,0.19
73,2.400,0.88,0.75,0.72,1.40,0.98,-0.23,-0.19,0.47,-0.02,0.14,0.04,0.04,-0.07,-0.08,0.09
74,2.433,0.87,0.77,0.71,1.37,1.04,-0.11,-0.02,0.50,-0.13,0.38,0.03,-0.00,-0.12,0.04,-0.10
75,2.467,0.88,0.76,0.70,1.53,1.06,-0.21,-0.07,0.34,-0.22,0.74,0.03,-0.19,-0.12,-0.04,0.07
76,2.500,0.89,0.77,0.71,2.05,1.41,-0.24,-0.02,0.42,-0.19,0.33,0.02,0.01,-0.11,0.01,0.12
77,2.533,0.90,0.76,0.70,2.54,1.73,-0.28,0.03,0.40,-0.17,0.36,0.01,-0.05,-0.22,0.10,0.26
78,2.567,0.90,0.77,0.70,2.19,1.49,-0.29,0.00,0.35,-0.26,0.37,0.02,-0.02,-0.24,0.08,0.13
79,2.600,0.89,0.76,0.70,2.35,1.72,-0.26,0.04,0.23,-0.18,0.28,0.02,-0.05,-0.26,0.10,0.23
80,2.633,0.89,0.76,0.68,2.47,1.78,-0.26,0.04,0.16,-0.17,0.22,0.03,-0.03,-0.19,0.15,0.36
81,2.667,0.89,0.76,0.67,2.35,1.55,-0.31,0.00,0.16,-0.13,0.28,0.03,0.02,-0.17,0.09,0.24
82,2.700,0.89,0.76,0.65,2.42,1.56,-0.33,0.09,0.05,-0.07,0.13,0.07,0.02,-0.19,0.05,0.30
83,2.733,0.90,0.75,0.64,2.67,1.82,-0.33,0.13,0.07,-0.05,0.05,0.19,0.23,-0.19,0.05,0.29
84,2.767,0.88,0.75,0.63,2.44,1.46,-0.26,0.12,0.28,-0.09,0.12,0.34,0.27,-0.17,0.12,0.44
85,2.800,0.92,0.74,0.59,2.65,1.70,-0.12,0.21,0.31,-0.11,0.11,0.41,0.69,-0.01,0.29,0.92
86,2.833,0.92,0.75,0.60,2.34,1.71,-0.05,0.29,0.16,-0.10,0.16,0.81,1.79,0.01,0.53,1.49
87,2.867,0.94,0.77,0.61,2.29,1.65,-0.19,0.35,0.10,-0.11,0.17,0.34,0.47,0.33,0.86,2.25
88,2.900,0.93,0.78,0.62,2.44,1.65,-0.20,0.31,0.15,-0.12,0.09,0.36,0.22,0.16,0.40,1.32
89,2.933,0.93,0.79,0.62,2.58,1.82,-0.23,0.28,0.12,-0.08,-0.00,0.29,0.14,0.08,0.30,0.93
90,2.967,0.93,0.78,0.62,2.63,1.92,-0.20,0.20,0.20,-0.15,-0.00,0.48,0.38,-0.02,0.03,0.42
91,3.000,0.92,0.79,0.62,2.64,1.85,-0.19,0.19,0.23,-0.10,0.02,0.51,0.32,-0.03,0.02,0.46
92,3.033,0.93,0.77,0.62,2.60,1.83,-0.28,0.14,0.17,-0.08,-0.16,0.49,0.17,-0.04,-0.03,0.36
93,3.067,0.92,0.76,0.62,3.05,2.15,-0.32,0.31,0.22,-0.03,-0.07,0.58,0.23,0.01,0.25,1.04
94,3.100,0.91,0.75,0.61,2.79,2.03,-0.37,0.35,0.23,-0.08,0.14,0.38,0.32,0.21,0.42,1.63
95,3.133,0.91,0.75,0.61,2.66,1.87,-0.29,0.29,0.12,-0.02,0.17,0.38,0.21,0.09,0.95,1.93
96,3.167,0.90,0.73,0.60,2.44,1.70,-0.27,0.25,0.09,-0.06,0.15,0.32,0.35,-0.01,0.41,1.37
97,3.200,0.91,0.72,0.60,2.37,1.69,-0.18,0.23,0.13,-0.02,0.22,0.42,0.71,0.06,0.47,1.49
98,3.233,0.92,0.71,0.58,2.20,1.46,-0.16,0.05,0.21,-0.00,0.19,0.57,0.66,0.05,0.18,1.11
99,3.267,0.92,0.70,0.56,2.04,1.37,-0.08,-0.05,0.37,-0.04,0.17,0.53,0.43,0.16,0.41,1.18
100,3.300,0.93,0.65,0.54,2.02,1.21,0.08,-0.05,0.54,-0.08,0.11,0.91,1.16,0.28,0.21,0.80
