frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.93,0.70,0.62,0.31,0.53,0.61,-0.03,-0.01,0.04,-0.07,0.29,0.27,-0.09,2.08,1.94
2,0.033,0.92,0.70,0.62,0.25,0.46,0.47,-0.07,0.00,0.06,-0.01,0.25,0.29,-0.13,2.06,1.75
3,0.067,0.92,0.69,0.63,0.26,0.46,0.50,-0.08,0.01,0.10,0.05,0.29,0.27,-0.15,2.08,1.76
4,0.100,0.90,0.70,0.62,0.34,0.64,0.26,-0.08,0.02,0.08,0.09,0.27,0.25,-0.17,2.04,1.85
5,0.133,0.90,0.71,0.63,0.27,0.38,0.02,-0.02,0.01,0.03,0.04,0.22,0.27,-0.13,2.11,1.75
6,0.167,0.90,0.70,0.64,0.31,0.37,0.02,0.02,-0.00,0.03,0.01,0.28,0.28,-0.13,2.07,1.65
7,0.200,0.92,0.69,0.64,0.35,0.45,0.08,-0.00,0.03,0.04,0.02,0.48,0.27,-0.17,2.06,1.57
8,0.233,0.92,0.70,0.64,0.50,0.57,0.10,0.03,0.01,0.04,0.06,0.66,0.32,-0.15,1.96,1.52
9,0.267,0.91,0.69,0.65,0.38,0.44,0.11,-0.04,-0.03,0.04,0.01,0.76,0.28,-0.18,1.76,1.21
10,0.300,0.92,0.70,0.64,0.50,0.65,0.00,0.03,0.01,-0.01,0.03,0.86,0.39,-0.19,1.21,1.32
11,0.333,0.92,0.70,0.64,0.43,0.50,0.04,-0.03,0.01,0.02,0.06,0.79,0.74,-0.25,0.86,1.53
12,0.367,0.92,0.70,0.61,0.23,0.28,-0.03,-0.03,-0.05,-0.03,0.02,0.64,0.69,-0.17,0.21,1.26
13,0.400,0.91,0.70,0.62,0.28,0.41,-0.06,-0.04,-0.06,-0.00,0.03,0.69,0.61,-0.24,0.17,1.19
14,0.433,0.91,0.70,0.62,0.20,0.30,-0.11,-0.04,-0.06,-0.02,0.03,0.51,0.45,-0.16,0.25,1.38
15,0.467,0.91,0.70,0.62,0.26,0.33,-0.09,-0.04,0.00,-0.01,-0.01,0.50,0.28,-0.21,1.20,1.59
16,0.500,0.90,0.69,0.62,0.27,0.31,0.05,-0.03,-0.04,0.02,0.05,0.50,0.29,-0.13,2.10,1.86
17,0.533,0.92,0.67,0.62,0.15,0.09,0.04,0.03,-0.02,-0.01,-0.07,0.43,0.21,-0.11,2.33,1.90
18,0.567,0.92,0.67,0.62,0.15,0.10,0.20,0.06,-0.04,0.01,0.06,0.34,0.17,-0.13,2.39,1.98
19,0.600,0.93,0.67,0.62,0.12,0.02,0.11,0.04,-0.05,0.00,-0.11,0.33,0.11,-0.06,2.49,1.76
20,0.633,0.92,0.69,0.62,0.11,0.04,0.14,0.04,-0.11,0.00,-0.03,0.62,0.17,-0.08,2.65,1.78
21,0.667,0.92,0.69,0.62,0.13,0.03,0.12,0.02,-0.06,0.00,-0.10,0.43,0.11,-0.06,2.63,1.65
22,0.700,0.92,0.69,0.62,0.10,0.01,0.18,0.01,-0.08,0.00,-0.07,0.54,0.13,-0.08,2.60,1.62
23,0.733,0.93,0.70,0.62,0.11,0.02,0.16,0.02,-0.05,-0.02,-0.06,0.54,0.19,-0.08,2.63,1.73
24,0.767,0.92,0.71,0.62,0.13,0.02,0.16,0.03,-0.05,-0.03,-0.07,0.52,0.15,-0.07,2.55,1.77
25,0.800,0.92,0.70,0.63,0.10,0.00,0.06,0.01,-0.03,-0.01,-0.09,0.39,0.09,-0.01,2.45,1.46
26,0.833,0.92,0.70,0.62,0.10,-0.03,0.09,-0.00,-0.01,-0.02,-0.09,0.49,0.13,-0.04,2.54,1.50
27,0.867,0.91,0.70,0.63,0.10,-0.04,0.10,-0.02,0.01,0.01,-0.06,0.50,0.14,-0.04,2.59,1.28
28,0.900,0.91,0.70,0.63,0.15,0.07,0.18,-0.02,-0.03,-0.01,-0.04,0.62,0.21,-0.13,2.62,1.43
29,0.933,0.91,0.70,0.63,0.19,0.10,0.17,0.01,-0.04,-0.05,-0.01,0.65,0.20,-0.12,2.56,1.48
30,0.967,0.91,0.70,0.63,0.13,0.02,0.12,0.01,-0.02,-0.05,-0.11,0.63,0.15,-0.10,2.62,1.47
31,1.000,0.90,0.70,0.63,0.14,0.05,0.15,0.02,-0.06,-0.04,-0.07,0.56,0.20,-0.10,2.64,1.55
32,1.033,0.90,0.69,0.63,0.16,0.04,0.14,0.01,0.00,-0.05,-0.02,0.67,0.24,-0.11,2.64,1.43
33,1.067,0.91,0.70,0.63,0.24,0.30,0.03,-0.01,-0.02,-0.02,-0.01,0.29,0.19,-0.10,1.92,1.58
34,1.100,0.91,0.70,0.62,0.11,0.19,0.04,-0.05,0.01,-0.06,-0.02,0.89,0.63,-0.21,0.12,1.03
35,1.133,0.91,0.70,0.62,0.26,0.37,-0.01,-0.06,0.01,-0.06,-0.01,0.96,1.05,-0.28,0.07,1.11
36,1.167,0.90,0.70,0.62,0.20,0.29,0.01,-0.08,-0.03,-0.04,-0.02,0.96,1.00,-0.20,0.03,0.89
37,1.200,0.91,0.69,0.62,0.06,0.09,-0.03,-0.08,-0.01,-0.06,-0.10,0.69,0.20,-0.13,0.52,1.16
38,1.233,0.90,0.70,0.63,0.11,0.15,-0.11,-0.03,0.03,-0.01,-0.04,0.61,0.15,-0.11,1.78,1.97
39,1.267,0.90,0.70,0.62,0.22,0.22,0.06,0.01,0.01,-0.04,0.01,0.53,0.17,-0.09,2.36,1.86
40,1.300,0.91,0.70,0.62,0.18,0.16,0.07,-0.01,-0.03,-0.02,-0.05,0.40,0.16,-0.07,2.38,1.62
41,1.333,0.91,0.70,0.62,0.19,0.13,0.01,0.00,-0.03,-0.02,-0.09,0.35,0.18,-0.06,2.32,1.61
42,1.367,0.91,0.69,0.62,0.29,0.43,-0.01,-0.05,0.04,-0.02,0.01,0.58,0.24,-0.15,2.01,1.51
43,1.400,0.91,0.70,0.61,0.22,0.38,-0.07,-0.00,-0.00,-0.05,-0.04,0.90,0.43,-0.24,0.66,1.14
44,1.433,0.92,0.70,0.61,0.15,0.20,-0.11,0.03,-0.01,-0.05,-0.01,0.76,0.56,-0.16,0.23,0.96
45,1.467,0.92,0.70,0.61,0.19,0.26,-0.04,-0.01,0.01,-0.05,-0.03,0.96,0.48,-0.21,0.16,0.97
46,1.500,0.91,0.70,0.61,0.17,0.18,-0.06,-0.04,0.02,-0.02,-0.05,0.76,0.22,-0.17,0.86,1.50
47,1.533,0.91,0.70,0.61,0.26,0.19,-0.06,-0.02,0.06,-0.02,-0.06,0.53,0.16,-0.14,1.69,1.84
48,1.567,0.91,0.69,0.60,0.35,0.29,-0.01,0.11,0.04,-0.01,-0.06,0.25,0.20,-0.12,2.28,1.70
49,1.600,0.92,0.69,0.60,0.18,0.06,0.13,0.08,-0.03,-0.00,-0.14,0.37,0.09,-0.08,2.48,1.22
50,1.633,0.91,0.69,0.62,0.24,0.17,0.16,0.13,-0.05,-0.02,-0.12,0.36,0.08,-0.09,2.55,1.16
51,1.667,0.91,0.69,0.61,0.24,0.17,0.06,0.15,-0.04,-0.02,-0.09,0.30,0.09,-0.09,2.50,0.98
52,1.700,0.92,0.69,0.61,0.32,0.29,0.08,0.09,-0.00,-0.01,-0.02,0.44,0.13,-0.14,2.53,1.01
53,1.733,0.93,0.69,0.61,0.26,0.21,0.08,0.11,0.02,0.03,-0.06,0.34,0.15,-0.18,2.43,0.87
54,1.767,0.93,0.69,0.61,0.43,0.46,0.07,0.18,0.05,0.01,-0.11,0.38,0.14,-0.14,2.38,1.16
55,1.800,0.93,0.69,0.61,0.37,0.33,0.02,0.28,0.02,-0.03,-0.15,0.36,0.10,-0.09,2.27,1.32
56,1.833,0.92,0.70,0.61,0.38,0.41,-0.01,0.23,0.02,-0.01,-0.13,0.63,0.10,-0.14,2.04,1.40
57,1.867,0.92,0.70,0.62,0.41,0.49,-0.07,0.28,0.00,0.04,-0.09,0.44,0.07,-0.14,1.96,1.59
58,1.900,0.91,0.70,0.61,0.50,0.54,0.02,0.19,0.00,0.04,-0.07,0.47,0.10,-0.19,1.82,1.43
59,1.933,0.91,0.70,0.61,0.42,0.39,-0.10,0.14,0.03,-0.02,-0.05,0.57,0.05,-0.16,1.54,1.40
60,1.967,0.92,0.70,0.61,0.18,0.10,-0.05,-0.03,0.04,-0.00,-0.14,0.62,0.02,-0.04,1.49,1.34
61,2.000,0.92,0.73,0.61,0.28,0.19,-0.03,0.10,0.07,-0.01,-0.14,0.64,0.03,-0.07,1.24,1.08
62,2.033,0.92,0.74,0.62,0.42,0.22,0.09,0.45,0.11,-0.04,-0.17,0.60,0.01,-0.10,1.57,0.86
63,2.067,0.91,0.74,0.63,0.55,0.40,0.22,1.04,0.07,-0.02,-0.10,0.50,0.14,-0.25,1.98,0.85
64,2.100,0.91,0.74,0.63,0.60,0.65,0.20,1.52,0.03,-0.02,-0.04,0.24,0.17,-0.29,2.18,0.81
65,2.133,0.90,0.74,0.64,0.54,0.51,0.26,1.40,0.02,-0.07,-0.03,0.32,0.18,-0.32,2.28,0.83
66,2.167,0.90,0.73,0.65,0.62,0.54,0.16,1.29,0.03,-0.02,-0.04,0.44,0.20,-0.31,2.16,0.79
67,2.200,0.90,0.74,0.66,0.66,0.49,0.06,1.36,0.01,-0.00,-0.14,0.48,-0.03,-0.33,1.39,0.94
68,2.233,0.89,0.74,0.67,0.57,0.40,-0.01,1.16,0.07,-0.03,-0.12,0.46,0.04,-0.37,0.88,0.80
69,2.267,0.90,0.73,0.68,0.47,0.38,-0.03,0.94,0.10,-0.04,-0.10,0.55,0.07,-0.33,0.59,0.70
70,2.300,0.90,0.73,0.68,0.53,0.40,0.01,0.91,0.15,-0.03,-0.13,0.61,0.16,-0.30,0.72,0.78
71,2.333,0.92,0.73,0.69,0.40,0.30,0.07,0.74,0.12,-0.05,-0.12,0.62,0.04,-0.23,0.37,0.55
72,2.367,0.93,0.72,0.68,0.50,0.43,0.00,0.84,0.10,0.00,-0.14,0.66,0.05,-0.25,0.94,0.72
73,2.400,0.93,0.71,0.70,0.61,0.40,-0.04,0.85,0.09,-0.03,-0.19,0.69,0.06,-0.30,1.44,0.96
74,2.433,0.92,0.72,0.71,0.56,0.35,-0.02,0.67,0.06,-0.07,-0.20,0.92,0.06,-0.26,2.10,1.03
75,2.467,0.92,0.72,0.74,0.52,0.26,-0.05,0.70,-0.04,-0.12,-0.15,1.09,0.02,-0.26,2.56,1.41
76,2.500,0.93,0.70,0.74,0.56,0.37,-0.06,1.17,-0.01,-0.18,-0.09,0.96,-0.02,-0.31,2.54,1.47
77,2.533,0.92,0.70,0.74,0.46,0.31,-0.06,0.94,0.00,-0.16,-0.13,0.82,-0.01,-0.22,2.63,1.23
78,2.567,0.93,0.70,0.75,0.48,0.29,0.01,0.96,-0.03,-0.15,-0.12,0.80,-0.03,-0.23,2.59,1.35
79,2.600,0.92,0.70,0.76,0.47,0.27,0.04,1.02,0.02,-0.10,-0.08,0.63,-0.01,-0.26,2.60,1.18
80,2.633,0.92,0.71,0.76,0.46,0.25,0.02,0.94,-0.06,-0.13,-0.12,0.75,0.02,-0.28,2.63,1.12
