frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.96,0.76,0.53,0.06,0.20,0.16,0.00,0.47,0.12,0.22,0.12,0.19,0.27,1.42,0.62
2,0.033,0.96,0.76,0.53,0.10,0.12,0.09,0.04,0.51,0.20,0.23,0.23,0.16,0.24,1.59,0.83
3,0.067,0.96,0.76,0.53,0.13,0.26,0.10,0.07,0.49,0.15,0.24,0.29,0.27,0.33,1.21,0.80
4,0.100,0.96,0.74,0.53,0.10,0.25,0.07,0.06,0.43,0.09,0.20,0.22,0.25,0.25,1.20,0.77
5,0.133,0.96,0.76,0.51,0.33,0.56,0.06,0.13,0.49,0.09,0.22,0.17,0.23,0.23,0.77,0.73
6,0.167,0.95,0.73,0.51,0.25,0.35,0.14,0.10,0.44,0.15,0.18,0.12,0.15,0.27,1.05,0.58
7,0.200,0.95,0.76,0.51,0.23,0.45,0.08,0.05,0.38,0.09,0.26,0.14,0.19,0.29,1.16,0.64
8,0.233,0.95,0.77,0.51,0.07,0.20,0.13,-0.00,0.45,0.12,0.25,0.10,0.22,0.26,1.33,0.67
9,0.267,0.96,0.77,0.49,0.09,0.18,0.26,0.01,0.43,0.12,0.19,0.21,0.22,0.21,1.26,0.52
10,0.300,0.96,0.76,0.50,0.14,0.21,0.16,0.00,0.46,0.10,0.28,0.18,0.16,0.30,1.05,0.47
11,0.333,0.96,0.76,0.50,0.05,0.22,0.15,-0.03,0.54,0.02,0.39,0.23,0.14,0.29,1.18,0.63
12,0.367,0.96,0.75,0.50,0.09,0.18,0.13,0.05,0.52,0.00,0.35,0.18,0.16,0.25,1.04,0.79
13,0.400,0.95,0.76,0.49,-0.01,0.04,0.11,-0.01,0.48,-0.02,0.50,0.22,0.14,0.20,0.41,0.63
14,0.433,0.95,0.77,0.48,0.00,0.08,0.03,-0.02,0.50,-0.06,0.49,0.16,0.10,0.26,0.38,0.46
15,0.467,0.95,0.76,0.48,-0.00,0.13,0.01,-0.01,0.43,0.01,0.37,0.12,0.09,0.26,0.41,0.43
16,0.500,0.95,0.75,0.48,0.04,0.16,0.02,-0.01,0.54,-0.04,0.38,0.19,0.13,0.27,0.41,0.48
17,0.533,0.95,0.74,0.47,0.13,0.30,0.05,0.13,0.41,0.01,0.18,0.18,0.13,0.23,0.58,0.55
18,0.567,0.96,0.74,0.46,0.07,0.21,0.13,0.07,0.45,0.04,0.21,0.13,0.14,0.20,0.57,0.55
19,0.600,0.97,0.75,0.45,0.11,0.23,0.07,0.14,0.37,-0.00,0.21,0.13,0.18,0.19,0.51,0.52
20,0.633,0.96,0.75,0.45,0.08,0.21,0.15,0.11,0.40,0.02,0.23,0.11,0.13,0.22,0.60,0.50
21,0.667,0.96,0.74,0.46,0.06,0.22,0.13,0.12,0.44,0.02,0.24,0.12,0.18,0.24,0.74,0.55
22,0.700,0.96,0.74,0.46,0.16,0.29,0.13,0.15,0.45,0.07,0.15,0.14,0.24,0.21,0.75,0.64
23,0.733,0.96,0.73,0.45,0.10,0.17,0.20,0.16,0.58,0.05,0.22,0.22,0.37,0.23,0.93,0.60
24,0.767,0.96,0.73,0.45,0.18,0.30,0.18,0.18,0.58,0.05,0.29,0.20,0.34,0.23,1.21,0.70
25,0.800,0.96,0.73,0.45,0.36,0.59,0.16,0.41,0.41,-0.01,0.32,0.16,0.19,0.27,0.68,0.42
26,0.833,0.95,0.72,0.45,0.29,0.51,0.37,0.26,0.41,-0.02,0.24,0.16,0.18,0.31,0.68,0.32
27,0.867,0.95,0.74,0.45,0.24,0.45,0.45,0.27,0.47,-0.04,0.30,0.13,0.18,0.29,0.48,0.34
28,0.900,0.95,0.74,0.45,0.10,0.34,0.20,0.24,0.38,-0.07,0.13,0.14,0.22,0.26,0.46,0.40
29,0.933,0.95,0.75,0.45,0.14,0.39,0.18,0.17,0.28,-0.01,0.09,0.18,0.20,0.30,0.56,0.43
30,0.967,0.95,0.74,0.46,0.10,0.28,0.16,0.15,0.33,-0.01,0.20,0.16,0.18,0.26,0.66,0.34
31,1.000,0.95,0.76,0.45,0.14,0.36,0.24,0.14,0.38,0.01,0.24,0.13,0.15,0.25,0.51,0.36
32,1.033,0.95,0.74,0.45,0.13,0.31,0.47,0.13,0.32,-0.00,0.15,0.12,0.18,0.27,0.56,0.30
33,1.067,0.96,0.74,0.45,0.12,0.31,0.36,0.13,0.37,0.01,0.14,0.13,0.19,0.31,0.73,0.31
34,1.100,0.96,0.74,0.46,0.19,0.45,0.35,0.25,0.32,-0.02,0.15,0.15,0.21,0.34,0.71,0.37
35,1.133,0.96,0.74,0.45,0.10,0.28,0.23,0.14,0.36,-0.06,0.04,0.17,0.20,0.22,0.44,0.36
36,1.167,0.96,0.75,0.46,0.09,0.32,0.20,0.18,0.33,-0.01,0.13,0.14,0.20,0.25,0.58,0.37
